,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,AMR,BCUTw-1h,BCUTc-1h,BCUTp-1h,SCH-6,SCH-7,VCH-6,VC-3,SPC-4,minHBd,minHBa,maxHBd,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_Shape_P,ETA_BetaP,MDEC-23,MLFER_BH,nRing
1229,0.804429610000002,14,2,0.61096619519029,0.115277442770042,-0.0279622470460926,-0.247413924989801,49.7320986928143,0,1.92542496528093,0.201184463531091,0.102767222313613,0.480936213991769,1.80232180150711,12.3139659183012,-0.0432356847818258,-1.40580552361178,4.69296246043846,0.50595,0.44359,0.31059,0.05357,0.87706,0.35037,0.531914893617021,7,5.95362348258961,0.28,5,0.623999999999999,114.9771,31.9740749204151,0.215102990143555,12.8233793517026,0.674534454038091,0.708701686390094,0.341617733113828,1.20031901429928,3.51766325222434,0.335172465659461,-1.40580552361178,0.388370209386172,0.05798,0.03698,0.08235,1.33036,14.9007572808813,2.458,4
966,0.53260804,0,2,0.157905353096092,-0.0378465632412078,0.00605839235958448,0.0126716803026666,23.5489380710818,1,2.22606535332623,0.986404837013492,1.58069302721088,0.0,0.0,10.5139726631393,-0.0669901502267574,-0.106820213424876,8.48910971657953,0.48485,0.44667,0.28125,0.0,0.2078,0.40421,0.314814814814814,2,5.02609772455282,0.693,10,4.211,86.2541,15.9959247036972,0.125025487312617,13.0894298879904,0.428855364161831,0.943023408324841,0.360803470102117,1.86046143414817,6.40580008154262,0.216502149470899,10.1061804768203,0.317903596623834,0.00683,0.03914,0.15625,0.63636,21.3210525827088,0.839,4
1340,9.34219225,22,1,0.412401936291114,0.137508596790003,-0.0927238268662515,-0.0562335976927416,51.2627871292251,1,1.58422384457617,0.219416096821287,-0.0357808432014774,0.45894701265097,1.94392307453631,12.3731195492685,0.0764550955381131,-1.7071232038301,4.93466362049737,0.50051,0.44359,0.27829,0.05357,1.05178,0.22738,0.65,8,4.51460533087786,-0.088,4,0.594999999999999,122.4523,34.9688544776167,0.217981571913909,11.2971219953068,0.48814483610392,0.586084642990841,0.155584933730168,0.778425079252093,3.46094398154573,0.502774068961146,-1.7071232038301,0.502774068961146,0.10899,0.01969,0.07475,1.53571,13.6325021106785,2.221,4
1296,1.41705216,16,6,0.813925582056599,0.122280008451673,-0.314067902730593,0.402463654340772,43.8545081555251,2,2.47004721718118,0.66986297940193,-0.491457885906874,0.551848415698889,1.27420879758902,13.0057092002421,0.0256633222119297,-5.75315779751203,6.52236064403706,0.46979,0.43913,0.26608,0.04688,1.14668,0.56234,0.31578947368421,7,8.08738517914915,1.26999999999999,4,1.361,126.1018,31.9720726474026,0.245270269156157,12.2208672011584,0.206930270632866,0.405466044210507,0.0679714696032097,0.796113375843663,5.274554203076,0.378978692455198,2.6226383083376,0.431650606343881,0.06896,0.05054,0.15521,1.29688,20.3511394649137,2.42799999999999,3
1769,11.2325522499999,18,3,0.333195844657847,-0.012647964794611,0.0298620792347634,0.0106852114420756,34.6833874078993,5,2.7106457761818,0.850029933071307,-0.960117069470198,0.390563362919132,1.75636078801482,10.8546519209544,-0.216048792202066,-0.960117069470198,12.8036991967917,0.48125,0.44222,0.31818,0.01563,1.05129,0.62931,0.360655737704918,3,7.0424079091354,1.134,5,4.496,139.5282,15.9969373476482,0.283449787104666,13.9126622780093,0.282820570843112,0.518701331410919,0.107562666490537,1.42403067878383,6.21904815112216,0.446369972256117,2.42914923994289,0.677191737433318,0.06274,0.02849,0.16234,1.26563,32.383729809402,1.244,4
1744,6.86492401,18,3,0.393314014070857,-0.0235896190872273,-0.00648905576602081,-0.0202475264515806,34.1854315469419,4,2.49932091077661,0.68336326640464,-0.810612156393856,0.442517912257495,1.46933689322439,13.5385342895673,-0.162982253086419,-0.810612156393856,10.7698875970912,0.47286,0.44286,0.31017,0.03333,1.05791,0.53999,0.407407407407407,3,5.77373257980831,1.134,5,2.787,125.779399999999,18.998408017811,0.259296931229582,13.8206995709069,0.282820570843112,0.553922142311783,0.107562666490537,1.13559575825909,5.58685632706615,0.46481873163582,2.26198063639035,0.648268126322207,0.07321,0.03295,0.12588,1.29167,30.2152735150826,1.151,4
1713,0.280899999999998,21,3,0.517055000580517,-0.100031447708179,0.119171035925891,-0.0239093416740752,38.4033480104522,4,2.01183153661501,0.312944064547525,0.119871332065014,0.489974529163517,1.61705503589528,10.0629955367082,-0.183501267701754,0.119871332065014,11.7224128763773,0.47714,0.44433,0.31737,0.04286,1.09101,0.29554,0.484375,3,10.1080651306872,1.089,6,3.076,145.409199999999,15.9969411840283,0.155007111419087,12.0010140644944,0.555250842714252,0.947473717687154,0.238658704589194,0.910588073810671,4.67477998053671,0.475805544583599,2.08921348423856,0.526119042498029,0.0651,0.02703,0.06387,1.36429,34.675916332723,2.269,5
1280,2.146225,11,1,0.251639742098828,0.102608162765533,-0.118042856533917,0.0643523576847878,70.8802734678593,3,1.43823793625606,0.330858611927356,0.161579861111111,0.425063040648358,2.16038527756781,12.4715221904948,0.0850694444444444,-1.12105082619467,5.34532441151041,0.54,0.44815,0.37037,0.025,0.74964,0.1937,0.545454545454545,3,10.0113945345556,0.799,7,1.502,86.7767,78.9185181951117,0.234969628677859,11.9504475785082,0.502291191795517,0.867382162561155,0.383067052922196,1.06723950769398,3.4644467778362,0.244820746199714,-1.12105082619467,0.355980725623582,0.06977,0.045,0.15432,1.2875,15.9167422848096,1.217,4
1295,0.000571209999999884,17,5,0.90125068138666,0.0711628516478965,0.0243666671598392,-0.174993973637607,45.4400194212606,1,2.02645049026137,0.494402067282722,-0.4035727977408,0.517173594104936,1.41977991334542,12.7768133962649,-0.0273700834532364,-1.92361042856641,6.39328802639044,0.47353,0.44167,0.3354,0.04412,1.12808,0.41933,0.482142857142857,7,9.12956380695915,-0.179,5,1.08999999999999,137.014,31.9720727409163,0.259181341972185,11.9563951760667,0.280068969573295,0.567295534243534,0.0839758940269718,0.780446548324106,5.08604000555922,0.436328144683799,-1.92361042856641,0.518907629992122,0.07659,0.03154,0.12422,1.38235,22.1387671586228,2.788,4
736,0.82937449,12,3,0.388154170354674,0.0862034790072887,-0.23921278778944,0.230336739999,29.5311010489022,1,1.58602982724741,0.344881807473168,-0.0198893182668433,0.605342721193415,1.29759595196103,10.0027439741328,0.150554020219198,-0.0198893182668433,3.00120300941325,0.47667,0.44286,0.40909,0.075,1.06274,0.3555,0.551724137931034,3,7.05866220684807,1.214,4,0.514999999999999,82.8972,31.9742798158267,0.242938274644737,12.344463941966,0.194444444444444,0.472904987429245,0.0567836642086707,0.59988603210561,3.50095054207543,0.508955262660619,1.77118627697992,0.637286630216825,0.11158,0.07674,0.19231,1.5,13.4691956111262,1.81,3
1302,0.92409769,15,5,0.717745178137784,-0.246089159418881,0.236646815993089,-0.145031489033876,27.5923057802576,0,1.50867955805778,0.495276628650198,-0.697305891492399,0.558953884794658,1.34470909968925,11.7951754220206,0.0763495606575961,-0.697305891492399,4.07012808162493,0.45507,0.44154,0.37261,0.02174,1.09447,0.33866,0.514285714285714,4,7.09685798302898,0.003,4,0.442999999999999,84.5121999999999,15.9989398515665,0.317229989579416,9.86408533582431,0.212027587829318,0.417072092035095,0.0671838681867898,0.536711388586795,3.76715847018051,0.0,4.92654223360347,0.0,0.10091,0.0,0.14331,1.46739,13.8345649289178,1.04,3
1334,5.67106596,20,2,0.53162962288085,0.131528509738135,-0.0534123402874293,0.072680044534073,34.6186564536804,1,1.49967285521329,0.219416096821287,-0.3075586307008,0.510786026213758,1.3543714411787,12.9719944052906,0.0553132873519777,-1.47819328942054,6.08237833709015,0.4744,0.44545,0.35132,0.0625,1.05191,0.18937,0.6,4,7.23269880076763,0.003,5,2.647,96.3599,31.9731987045041,0.250558541646448,11.1897265884285,0.49438774919813,0.760877107987618,0.180240243957455,0.666149104295034,3.4532383866434,0.526987027063912,-1.47819328942054,0.526987027063912,0.12098,0.02352,0.06901,1.57292,13.1810106248296,1.769,4
1748,11.7005043599999,18,3,0.333590249124097,-0.0124975418983616,0.0301315285342771,0.0106372254273646,32.6833874078993,5,2.49932091077661,0.68336326640464,-0.960555467051453,0.421813362919132,1.74969412134816,10.8126264579915,-0.195640628936759,-0.960555467051453,11.4931225060759,0.48,0.44286,0.30556,0.01667,1.07228,0.53999,0.4,3,5.77373257980831,1.134,5,3.528,130.7625,15.9969358248252,0.283442338440358,13.8733744077252,0.282820570843112,0.553922142311783,0.107562666490537,1.20579716599074,5.58685632706615,0.458204291782744,2.41063072142437,0.685004237433318,0.07127,0.03063,0.13889,1.31667,30.2152735150826,1.226,4
895,0.753423999999996,21,3,0.527772014081061,-0.146017363783151,0.177025304180257,-0.098822920658182,52.8840706554745,2,1.84675333931973,0.247193874599065,0.334444374062299,0.457907186078002,1.76232921052898,10.0855063623763,-0.366579790509715,-1.58902655632686,12.8696547103827,0.49577,0.444,0.27455,0.05556,0.97722,0.22305,0.462686567164179,2,10.3185474963631,0.74,6,4.278,158.170799999999,34.9688545335943,0.18487975620336,13.0984430444632,0.548797708855927,0.834155560568706,0.316580383155305,0.988468536590304,4.27008980719408,0.271329978488172,-1.58902655632686,0.465010373621928,0.06331,0.02698,0.0587,1.27083,32.3690362142311,2.062,5
1168,0.326155209999999,0,3,0.504596910471702,0.060449683138515,-0.206892491808426,0.242660429599636,24.8111404463493,1,1.34988067876254,0.317509915038573,-0.454022108843536,0.0,0.0,11.967272297808,0.104279494205089,-1.46054663223314,2.81383605268959,0.48333,0.43333,0.375,0.0,0.68879,0.44561,0.161290322580645,4,6.33538302614857,0.003,1,1.347,66.7598,31.9720717953276,0.297947893604447,11.5459609283981,0.258051316981884,0.421986339595841,0.19026400551712,0.896359505866344,2.58713049846853,0.0,-1.46054663223314,0.0,0.03453,0.0,0.34483,0.98438,3.51675915427596,1.604,1
806,0.664388009999999,9,1,0.518979210403704,0.0468802249725694,-0.14526465960198,0.113035720755798,33.5026061942645,5,3.18961271624788,0.803155023885494,-1.03994803476946,0.568144486961451,1.54188846371882,14.2161376842403,0.201364441609977,-4.71249078798185,9.90457966549351,0.45293,0.44444,0.33967,0.01923,0.90439,0.6314,0.363636363636363,3,11.7549250040238,0.197,10,4.66,90.5055,19.0020447396019,0.439980529746382,12.8349770066216,0.546395047581739,1.07421179728793,0.224970308964161,1.22056942612815,6.00968675386846,0.579352836041824,2.57457274344923,0.579352836041824,0.06339,0.0234,0.16781,1.10577,19.4386740448665,0.585,4
1025,0.225435040000001,12,3,0.220922202848765,-0.0913155082784973,0.0316425296917191,0.00216450946295476,27.3234071066228,3,2.28313569360459,0.993939090785832,0.306112526284108,0.39579223356009,1.75297902494331,11.362096770807,0.0847222222222222,-1.18152852576215,7.58870906964454,0.48,0.44493,0.25,0.02,0.75794,0.42105,0.392156862745098,2,4.56616929330337,1.147,7,3.057,105.5087,15.9969312624161,0.116551503005026,12.9945621134103,0.259882643459078,0.561680506581041,0.133882334662231,1.37814199106676,6.3304681721484,0.104755054799697,9.83528927035597,0.471331378265485,0.04594,0.05271,0.125,1.09,22.9597102299085,1.314,4
1661,9.95528704000001,18,2,0.488137167758902,-0.0439676996190121,0.112775620339638,-0.0750904486249585,36.9130066504436,5,2.05648973535353,0.224513414017739,0.158871855366229,0.473146043414889,1.61486872044501,13.1845274855015,-0.132321206355973,-2.38680282528323,12.7078799885252,0.47307,0.43913,0.29066,0.03125,1.06833,0.4785,0.327868852459016,1,8.52754052035416,0.634,3,5.62799999999999,136.6755,18.9994127222977,0.239197911542222,13.0405126252068,0.268728739282632,0.297409508396028,0.0876305705105347,0.918014279011107,3.62749150268234,0.515738391250327,2.05077289649224,0.515738391250327,0.06866,0.01606,0.12583,1.23438,35.8331550441245,1.32399999999999,3
32,1.08014448999999,18,3,0.425631615665786,-0.115654536202492,0.0836360968249649,-0.0020397181251859,40.1711207476258,2,1.84951579616553,0.358304985710176,0.279556074511466,0.434843106995884,1.70793011455168,9.97510184801539,-0.413696932476694,-1.58886527741531,9.63284670701205,0.48817,0.44588,0.32379,0.03226,0.93471,0.24422,0.508771929824561,2,10.3289766873167,1.255,6,2.423,135.7881,31.9720725537029,0.106351784701416,13.4379864936636,0.290263603966199,0.534654777281451,0.121278483438456,1.03572807372626,4.39095575016153,0.243009821019051,-1.58886527741531,0.51541727613,0.06639,0.04488,0.04405,1.25,31.9753751409638,2.139,5
402,0.33977241,15,3,0.206399976078391,-0.0440347584523463,-0.0772481195138542,0.0270582663343619,19.6833874078993,2,1.09929235212085,0.275377537720025,0.122670015537079,0.530092592592592,1.49188586545729,9.76532549130763,0.212402210884353,0.122670015537079,4.19612628810783,0.46471,0.44468,0.37975,0.05882,0.97504,0.16002,0.576923076923076,0,6.63197570786509,1.089,4,1.756,70.2323,15.9987076850402,0.120207308081118,9.78872685262361,0.34301303412082,0.572318370091761,0.0895972394434396,0.398250153520563,2.68096215150996,0.551210671768707,5.11815854119425,0.629543414588057,0.12179,0.05882,0.08439,1.57353,14.6886349805642,1.049,3
1491,0.00635208999999964,18,6,0.766859081865486,-0.0742943408601809,0.243001889460452,-0.107811118177278,36.0067945145221,2,2.07254978907412,0.505123564048611,-0.0990391156462577,0.530158179012345,1.54489985403405,13.3531327947845,-0.00560535296533681,-0.493470332577476,7.47472737541601,0.46452,0.44253,0.40972,0.08065,1.17011,0.43697,0.407407407407407,2,15.2442418123853,1.089,4,1.51599999999999,127.357399999999,15.9999539872296,0.217176466245934,11.9067539598891,0.797948950039117,1.40865090337478,0.307033579658728,0.860062336675184,5.31219166333184,0.532383700506567,1.68023030045351,0.550525145953779,0.08056,0.03402,0.17361,1.35484,28.6562905916206,1.444,4
466,1.78275903999999,16,3,0.262538470717954,-0.0143461990726163,-0.0457371378152857,0.0747152429865393,22.3234071066228,4,1.38009969934424,0.219416096821287,0.17714026517147,0.507450042517006,1.59360313261106,9.51003734043867,0.0602326625094481,0.17714026517147,6.82202043793471,0.475,0.44286,0.36842,0.075,1.00156,0.24501,0.470588235294117,0,6.62807748565446,1.089,4,2.606,87.5228999999999,15.9969274896815,0.120556604547197,10.3949334376795,0.204124145231931,0.455212795782137,0.0721687836487032,0.530165547247568,3.02738395575799,0.575410465781813,5.31174891870328,0.579705611698306,0.09694,0.04682,0.12281,1.475,22.405465242985,1.043,3
1327,0.82464561,17,4,0.650770842199423,-0.0591198932547114,0.120053917271839,-0.0242027887473863,32.1778170459932,2,1.84087397591805,0.201184463531091,-0.15181970164609,0.553101720471226,1.26333038037014,12.305067646332,-0.0477582742233715,-0.15181970164609,7.14124958490758,0.46548,0.44,0.30691,0.03571,1.00836,0.40601,0.408163265306122,5,5.2156107219911,-0.088,3,2.826,111.0122,15.997941878535,0.205309682163812,9.12464953149807,0.25,0.331927305260453,0.0673406685753313,0.91627078596401,3.37160365925564,0.429084796996364,2.81535093654397,0.429084796996364,0.07014,0.01905,0.12788,1.375,20.3718430619441,1.45699999999999,3
848,0.952771209999996,15,2,0.227148267331273,-0.0588055440991834,0.00505727539341931,0.0152972560239553,28.6288789749113,5,2.08308457195243,0.528971760860787,0.183207908163265,0.477523148148148,1.64791136516334,12.9493227198286,0.066808901801461,-0.0310554846938775,6.84634379515507,0.47564,0.44857,0.36388,0.01923,0.94593,0.28709,0.488888888888888,4,12.5209308899194,0.74,11,1.99,105.9374,15.9959282550622,0.213331491268916,13.029154009085,0.561281113827913,1.15089804424243,0.239004559819002,1.19544202591188,5.49238735777742,0.537546903403234,2.94713687912416,0.540683711080085,0.06925,0.03608,0.09434,1.32692,27.5804273243073,1.149,5
284,2.33631224999999,18,4,0.516547113543613,-0.140225347006722,0.168011798009548,-0.0582147792630724,44.5856094818902,2,2.35638937155208,0.479095797608774,0.269223935285253,0.464197530864197,1.69997432676822,10.0164602003514,-0.422468911960253,-1.62677934371675,11.8353319593778,0.48762,0.44433,0.3457,0.04286,0.89361,0.43971,0.441176470588235,1,12.1009358034967,1.089,6,3.721,149.9723,31.972072761796,0.117028287595452,13.4025692391052,0.373596937299532,0.652505907479209,0.185828205875246,1.48527249089112,5.31993085762601,0.471542427299648,-1.62677934371675,0.507363283706949,0.05458,0.02739,0.09766,1.17857,35.2427375681918,2.177,5
1399,2.00902276,12,2,0.529526890284344,0.133845954847595,-0.0539134816256803,-0.122021364807836,46.8295622224866,1,1.89136193875829,0.522585730403683,0.0478258064554872,0.417659220934232,1.85791399383026,12.7913262214584,-0.0690759673231484,0.0478258064554872,8.43448555950681,0.49381,0.44286,0.31726,0.01667,0.9404,0.38918,0.490566037735849,6,3.98777495545869,0.104,5,2.22,128.2994,34.9688542763951,0.268795917251688,11.2923619966017,0.295360921162651,0.521655875352328,0.119530980414929,0.957643050578047,4.77915803732419,0.341624405704552,0.89174771823494,0.341624405704552,0.05603,0.0173,0.14947,1.23333,20.4019547602398,2.618,4
364,1.04244099999999,15,3,0.396868872637361,0.00650807612582616,-0.185709006011637,0.170709864673678,66.4435223382573,1,1.65425365028989,0.328532853217829,-0.598107993197278,0.594317772633745,1.00918505133534,13.7496848623708,0.00349537037037028,-0.598107993197278,4.41939279956993,0.501,0.4434,0.42021,0.10526,1.00135,0.37234,0.576923076923076,1,9.6261922689258,1.327,4,2.02299999999999,77.7687,78.9185181769236,0.183514426030235,10.5436496088875,0.30274943015462,0.681169140591934,0.0808875246963179,0.720492114668144,3.41914932326453,0.590808846686822,5.57516014739229,0.648728977702192,0.14719,0.05755,0.24012,1.53947,13.5366461417618,0.933,3
86,1.76730435999999,18,3,0.496608065031169,0.00125835139800978,0.125354004968627,-0.064192362077836,36.0433677091758,4,1.77265015287557,0.389111244621611,0.0187636047457824,0.475701639416208,1.70651055896872,13.4415419800996,-0.18704462977799,-0.207679576332625,11.5866252581783,0.47879,0.44505,0.3038,0.0303,0.99766,0.22739,0.492063492063492,3,8.78056401589082,0.546,6,2.016,138.1127,15.9969388914383,0.234597037526631,12.4509354696832,0.411054415864797,0.536287500563092,0.195240856671596,0.867125009963041,4.46746407339008,0.468950924618434,1.94241231176431,0.468950924618434,0.0575,0.01453,0.04219,1.25758,33.6495440143104,2.372,5
1624,5.74608841,12,3,0.347389592766982,0.00255456657148285,0.0282722210984546,0.00218687401956442,28.6833874078993,4,2.05648973535353,0.224513414017739,-0.946110514298645,0.441187287414966,1.75860563348388,10.6834493627069,-0.209946184492315,-0.946110514298645,9.59097727146658,0.47692,0.44054,0.35484,0.01923,0.89678,0.4785,0.313725490196078,3,7.09879329341224,1.134,4,2.082,110.539399999999,15.996932783774,0.28342371051054,12.2535666995916,0.206930270632866,0.41240184692645,0.0841089002124073,1.10698318037287,3.49380897925214,0.489021836106105,2.49220479549844,0.701722739128094,0.05532,0.03599,0.16129,1.19231,27.4337032381304,1.499,3
1424,19.4057870399999,18,1,0.266505904709101,-0.0723791247313693,0.137074965092037,-0.0552579094840218,37.8473992446662,4,1.21180949130484,0.271486185886007,0.93528124212648,0.433751444501527,2.07466311659854,5.97821428050865,-0.174181348178236,0.721819591179025,13.5001476240113,0.49819,0.43976,0.23533,0.01724,0.94159,0.19016,0.350877192982456,1,6.53404707780935,0.003,3,5.432,136.272,34.9688539142506,0.0894296225638711,12.9050804474263,0.287457478565264,0.224889217729105,0.0919278076877361,0.680391942130856,3.32441580257794,0.0,0.751964643833945,0.0,0.0613,0.0,0.11866,1.27586,27.6570377772275,1.103,3
