,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,ALogP,AMR,BCUTc-1l,CrippenLogP,SwHBa,SaasC,minHBd,minHBa,minaasC,maxHBd,maxaaCH,maxaasC,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_BetaP,ETA_EtaP_B_RC,MDEC-22,MDEC-23,MLFER_BH,MLFER_S
91,2.390116,12,3,0.641994744873425,-0.205956280999637,0.314125852879608,-0.102868940737283,31.1895198250272,3,2.88220786661664,0.774971652376843,-1.90252666498698,0.533465844671201,1.37357127110103,12.7977513683006,0.228335459183673,-4.95056117199966,7.49754789461571,0.44821,0.44118,0.36255,0.04167,1.06411,0.66101,0.421052631578947,2,6.77301268827217,1.089,4,0.888,1.546,88.3356999999999,-0.361394054971916,3.01189,10.5735920178256,1.87896334614092,0.546740008503401,0.735413832199546,-0.0698946523053658,0.584614507266022,1.65039210128495,0.754365079365079,0.0988,0.05014,1.23958,0.03829,10.4624510382016,22.09455653711,1.64699999999999,2.251
1229,0.804429610000002,14,2,0.61096619519029,0.115277442770042,-0.0279622470460926,-0.247413924989801,49.7320986928143,0,1.92542496528093,0.201184463531091,0.102767222313613,0.480936213991769,1.80232180150711,12.3139659183012,-0.0432356847818258,-1.40580552361178,4.69296246043846,0.50595,0.44359,0.31059,0.05357,0.87706,0.35037,0.531914893617021,7,5.95362348258961,0.28,5,0.623999999999999,-0.896900000000001,114.9771,-0.280444961863958,3.66634,16.1837875064412,3.4849675043547,0.335172465659461,-1.40580552361178,0.894789180976951,0.388370209386172,2.13330837427563,1.46348486354744,0.05798,0.03698,1.33036,0.0248,5.65648931424875,14.9007572808813,2.458,3.899
966,0.53260804,0,2,0.157905353096092,-0.0378465632412078,0.00605839235958448,0.0126716803026666,23.5489380710818,1,2.22606535332623,0.986404837013492,1.58069302721088,0.0,0.0,10.5139726631393,-0.0669901502267574,-0.106820213424876,8.48910971657953,0.48485,0.44667,0.28125,0.0,0.2078,0.40421,0.314814814814814,2,5.02609772455282,0.693,10,4.211,-0.7298,86.2541,-0.393036261755102,3.98729,4.08415296674225,0.0,0.216502149470899,10.1061804768203,0.0,0.317903596623834,0.0,0.0,0.00683,0.03914,0.63636,0.03401,13.0775229424679,21.3210525827088,0.839,1.09399999999999
1340,9.34219225,22,1,0.412401936291114,0.137508596790003,-0.0927238268662515,-0.0562335976927416,51.2627871292251,1,1.58422384457617,0.219416096821287,-0.0357808432014774,0.45894701265097,1.94392307453631,12.3731195492685,0.0764550955381131,-1.7071232038301,4.93466362049737,0.50051,0.44359,0.27829,0.05357,1.05178,0.22738,0.65,8,4.51460533087786,-0.088,4,0.594999999999999,3.0565,122.4523,-0.279272969477419,4.71505,24.1368392436987,5.89569004518795,0.502774068961146,-1.7071232038301,0.489157499547109,0.502774068961146,2.14837724943783,1.38375920032001,0.10899,0.01969,1.53571,0.02041,8.1187277374054,13.6325021106785,2.221,4.189
1296,1.41705216,16,6,0.813925582056599,0.122280008451673,-0.314067902730593,0.402463654340772,43.8545081555251,2,2.47004721718118,0.66986297940193,-0.491457885906874,0.551848415698889,1.27420879758902,13.0057092002421,0.0256633222119297,-5.75315779751203,6.52236064403706,0.46979,0.43913,0.26608,0.04688,1.14668,0.56234,0.31578947368421,7,8.08738517914915,1.26999999999999,4,1.361,-1.1904,126.1018,-0.381003361153295,3.79367,12.9112839358695,0.646920667660397,0.378978692455198,2.6226383083376,-0.313575425412997,0.431650606343881,1.71183868847376,0.525987706667477,0.06896,0.05054,1.29688,0.02564,11.1235865019975,20.3511394649137,2.42799999999999,4.112
1769,11.2325522499999,18,3,0.333195844657847,-0.012647964794611,0.0298620792347634,0.0106852114420756,34.6833874078993,5,2.7106457761818,0.850029933071307,-0.960117069470198,0.390563362919132,1.75636078801482,10.8546519209544,-0.216048792202066,-0.960117069470198,12.8036991967917,0.48125,0.44222,0.31818,0.01563,1.05129,0.62931,0.360655737704918,3,7.0424079091354,1.134,5,4.496,3.35149999999999,139.5282,-0.360508205216748,5.94407,31.3194465337905,7.03464144630981,0.446369972256117,2.42914923994289,0.287029708917682,0.677191737433318,2.20094540256017,1.31236625384262,0.06274,0.02849,1.26563,0.03042,23.5678401275405,32.383729809402,1.244,2.364
1744,6.86492401,18,3,0.393314014070857,-0.0235896190872273,-0.00648905576602081,-0.0202475264515806,34.1854315469419,4,2.49932091077661,0.68336326640464,-0.810612156393856,0.442517912257495,1.46933689322439,13.5385342895673,-0.162982253086419,-0.810612156393856,10.7698875970912,0.47286,0.44286,0.31017,0.03333,1.05791,0.53999,0.407407407407407,3,5.77373257980831,1.134,5,2.787,2.6201,125.779399999999,-0.360507754165039,5.06188,24.3099067339986,5.1026252294185,0.46481873163582,2.26198063639035,-0.272621885122786,0.648268126322207,2.03736536281179,1.09181571239606,0.07321,0.03295,1.29167,0.02947,23.5678401275405,30.2152735150826,1.151,2.378
1713,0.280899999999998,21,3,0.517055000580517,-0.100031447708179,0.119171035925891,-0.0239093416740752,38.4033480104522,4,2.01183153661501,0.312944064547525,0.119871332065014,0.489974529163517,1.61705503589528,10.0629955367082,-0.183501267701754,0.119871332065014,11.7224128763773,0.47714,0.44433,0.31737,0.04286,1.09101,0.29554,0.484375,3,10.1080651306872,1.089,6,3.076,0.529999999999998,145.409199999999,-0.361387857663982,5.89109,28.2392198892731,4.2983438195899,0.475805544583599,2.08921348423856,0.119871332065014,0.526119042498029,2.05071670026035,1.07210523863662,0.0651,0.02703,1.36429,0.02073,31.6592208541829,34.675916332723,2.269,3.507
1280,2.146225,11,1,0.251639742098828,0.102608162765533,-0.118042856533917,0.0643523576847878,70.8802734678593,3,1.43823793625606,0.330858611927356,0.161579861111111,0.425063040648358,2.16038527756781,12.4715221904948,0.0850694444444444,-1.12105082619467,5.34532441151041,0.54,0.44815,0.37037,0.025,0.74964,0.1937,0.545454545454545,3,10.0113945345556,0.799,7,1.502,1.465,86.7767,-0.274886927315291,4.08078,17.0639864878784,8.17247990299139,0.244820746199714,-1.12105082619467,1.03754910743446,0.355980725623582,2.20457808432014,1.69657974300831,0.06977,0.045,1.2875,0.02689,5.29538919984951,15.9167422848096,1.217,2.227
1295,0.000571209999999884,17,5,0.90125068138666,0.0711628516478965,0.0243666671598392,-0.174993973637607,45.4400194212606,1,2.02645049026137,0.494402067282722,-0.4035727977408,0.517173594104936,1.41977991334542,12.7768133962649,-0.0273700834532364,-1.92361042856641,6.39328802639044,0.47353,0.44167,0.3354,0.04412,1.12808,0.41933,0.482142857142857,7,9.12956380695915,-0.179,5,1.08999999999999,-0.0238999999999975,137.014,-0.347123093676748,4.84177,19.8757699227632,2.84045737159569,0.436328144683799,-1.92361042856641,0.180454421618415,0.518907629992122,1.85267062858701,0.668545233609717,0.07659,0.03154,1.38235,0.02245,10.0720508690398,22.1387671586228,2.788,4.48899999999999
736,0.82937449,12,3,0.388154170354674,0.0862034790072887,-0.23921278778944,0.230336739999,29.5311010489022,1,1.58602982724741,0.344881807473168,-0.0198893182668433,0.605342721193415,1.29759595196103,10.0027439741328,0.150554020219198,-0.0198893182668433,3.00120300941325,0.47667,0.44286,0.40909,0.075,1.06274,0.3555,0.551724137931034,3,7.05866220684807,1.214,4,0.514999999999999,-0.9107,82.8972,-0.36099312850359,2.72737,11.7274656315439,1.84722391448672,0.508955262660619,1.77118627697992,-0.0198893182668433,0.637286630216825,1.67428555681531,0.620018004115226,0.11158,0.07674,1.5,0.03067,3.84188209207466,13.4691956111262,1.81,3.055
1302,0.92409769,15,5,0.717745178137784,-0.246089159418881,0.236646815993089,-0.145031489033876,27.5923057802576,0,1.50867955805778,0.495276628650198,-0.697305891492399,0.558953884794658,1.34470909968925,11.7951754220206,0.0763495606575961,-0.697305891492399,4.07012808162493,0.45507,0.44154,0.37261,0.02174,1.09447,0.33866,0.514285714285714,4,7.09685798302898,0.003,4,0.442999999999999,-0.9613,84.5121999999999,-0.31177120106179,3.30988,10.4986859409997,-0.00720815486688386,0.0,4.92654223360347,-0.142643613000755,0.0,1.72362360376249,0.102876039304611,0.10091,0.0,1.46739,0.02594,6.39272939501317,13.8345649289178,1.04,2.819
1334,5.67106596,20,2,0.53162962288085,0.131528509738135,-0.0534123402874293,0.072680044534073,34.6186564536804,1,1.49967285521329,0.219416096821287,-0.3075586307008,0.510786026213758,1.3543714411787,12.9719944052906,0.0553132873519777,-1.47819328942054,6.08237833709015,0.4744,0.44545,0.35132,0.0625,1.05191,0.18937,0.6,4,7.23269880076763,0.003,5,2.647,2.3814,96.3599,-0.346504155294247,5.35756,16.7197141955357,2.67047208496318,0.526987027063912,-1.47819328942054,-0.3075586307008,0.526987027063912,2.08849206535561,0.910931594860166,0.12098,0.02352,1.57292,0.02222,4.55847790358145,13.1810106248296,1.769,3.31
1748,11.7005043599999,18,3,0.333590249124097,-0.0124975418983616,0.0301315285342771,0.0106372254273646,32.6833874078993,5,2.49932091077661,0.68336326640464,-0.960555467051453,0.421813362919132,1.74969412134816,10.8126264579915,-0.195640628936759,-0.960555467051453,11.4931225060759,0.48,0.44286,0.30556,0.01667,1.07228,0.53999,0.4,3,5.77373257980831,1.134,5,3.528,3.42059999999999,130.7625,-0.360503202563244,4.84869,30.9191572480114,6.92620446709,0.458204291782744,2.41063072142437,0.286149696674033,0.685004237433318,2.15571006785021,1.21977366125003,0.07127,0.03063,1.31667,0.02947,23.5678401275405,30.2152735150826,1.226,2.403
895,0.753423999999996,21,3,0.527772014081061,-0.146017363783151,0.177025304180257,-0.098822920658182,52.8840706554745,2,1.84675333931973,0.247193874599065,0.334444374062299,0.457907186078002,1.76232921052898,10.0855063623763,-0.366579790509715,-1.58902655632686,12.8696547103827,0.49577,0.444,0.27455,0.05556,0.97722,0.22305,0.462686567164179,2,10.3185474963631,0.74,6,4.278,0.867999999999998,158.170799999999,-0.360529889469611,7.95897,31.5790211663511,6.7126603042185,0.271329978488172,-1.58902655632686,0.334444374062299,0.465010373621928,2.20717179715409,1.34557765301026,0.06331,0.02698,1.27083,0.01814,0.0,32.3690362142311,2.062,3.149
1168,0.326155209999999,0,3,0.504596910471702,0.060449683138515,-0.206892491808426,0.242660429599636,24.8111404463493,1,1.34988067876254,0.317509915038573,-0.454022108843536,0.0,0.0,11.967272297808,0.104279494205089,-1.46054663223314,2.81383605268959,0.48333,0.43333,0.375,0.0,0.68879,0.44561,0.161290322580645,4,6.33538302614857,0.003,1,1.347,0.571099999999999,66.7598,-0.312067079782419,1.62867,3.43606135046611,0.0,0.0,-1.46054663223314,0.0,0.0,0.0,0.0,0.03453,0.0,0.98438,0.03323,0.166666666666666,3.51675915427596,1.604,1.744
806,0.664388009999999,9,1,0.518979210403704,0.0468802249725694,-0.14526465960198,0.113035720755798,33.5026061942645,5,3.18961271624788,0.803155023885494,-1.03994803476946,0.568144486961451,1.54188846371882,14.2161376842403,0.201364441609977,-4.71249078798185,9.90457966549351,0.45293,0.44444,0.33967,0.01923,0.90439,0.6314,0.363636363636363,3,11.7549250040238,0.197,10,4.66,0.815099999999999,90.5055,-0.293785427540194,4.68278,2.18504855337196,0.187226657638363,0.579352836041824,2.57457274344923,-0.706829937221802,0.579352836041824,1.57207908163265,0.538243575207861,0.06339,0.0234,1.10577,0.03752,8.9447699116178,19.4386740448665,0.585,1.633
1025,0.225435040000001,12,3,0.220922202848765,-0.0913155082784973,0.0316425296917191,0.00216450946295476,27.3234071066228,3,2.28313569360459,0.993939090785832,0.306112526284108,0.39579223356009,1.75297902494331,11.362096770807,0.0847222222222222,-1.18152852576215,7.58870906964454,0.48,0.44493,0.25,0.02,0.75794,0.42105,0.392156862745098,2,4.56616929330337,1.147,7,3.057,0.474800000000002,105.5087,-0.389362560419417,3.67439,18.7970008478518,3.55367614432391,0.104755054799697,9.83528927035597,0.306112526284108,0.471331378265485,2.0277163643235,1.24834414630049,0.04594,0.05271,1.09,0.0306,18.9862314266285,22.9597102299085,1.314,1.946
1661,9.95528704000001,18,2,0.488137167758902,-0.0439676996190121,0.112775620339638,-0.0750904486249585,36.9130066504436,5,2.05648973535353,0.224513414017739,0.158871855366229,0.473146043414889,1.61486872044501,13.1845274855015,-0.132321206355973,-2.38680282528323,12.7078799885252,0.47307,0.43913,0.29066,0.03125,1.06833,0.4785,0.327868852459016,1,8.52754052035416,0.634,3,5.62799999999999,3.1552,136.6755,-0.360547330915965,6.04539,29.5107748819047,3.58757228190711,0.515738391250327,2.05077289649224,0.158871855366229,0.515738391250327,1.95684334845049,0.906267374233644,0.06866,0.01606,1.23438,0.02302,28.7257280218657,35.8331550441245,1.32399999999999,2.141
32,1.08014448999999,18,3,0.425631615665786,-0.115654536202492,0.0836360968249649,-0.0020397181251859,40.1711207476258,2,1.84951579616553,0.358304985710176,0.279556074511466,0.434843106995884,1.70793011455168,9.97510184801539,-0.413696932476694,-1.58886527741531,9.63284670701205,0.48817,0.44588,0.32379,0.03226,0.93471,0.24422,0.508771929824561,2,10.3289766873167,1.255,6,2.423,1.03929999999999,135.7881,-0.361379106583053,5.05378,28.2729889708209,6.3684469051425,0.243009821019051,-1.58886527741531,0.279556074511466,0.51541727613,2.22230683631477,1.26253780547521,0.06639,0.04488,1.25,0.02175,22.9443064805662,31.9753751409638,2.139,2.851
402,0.33977241,15,3,0.206399976078391,-0.0440347584523463,-0.0772481195138542,0.0270582663343619,19.6833874078993,2,1.09929235212085,0.275377537720025,0.122670015537079,0.530092592592592,1.49188586545729,9.76532549130763,0.212402210884353,0.122670015537079,4.19612628810783,0.46471,0.44468,0.37975,0.05882,0.97504,0.16002,0.576923076923076,0,6.63197570786509,1.089,4,1.756,0.5829,70.2323,-0.385670921347323,3.25108,14.3676253464348,1.4474985302763,0.551210671768707,5.11815854119425,0.122670015537079,0.629543414588057,1.81545524691358,0.608277588813303,0.12179,0.05882,1.57353,0.02459,6.40042168867735,14.6886349805642,1.049,2.077
1491,0.00635208999999964,18,6,0.766859081865486,-0.0742943408601809,0.243001889460452,-0.107811118177278,36.0067945145221,2,2.07254978907412,0.505123564048611,-0.0990391156462577,0.530158179012345,1.54489985403405,13.3531327947845,-0.00560535296533681,-0.493470332577476,7.47472737541601,0.46452,0.44253,0.40972,0.08065,1.17011,0.43697,0.407407407407407,2,15.2442418123853,1.089,4,1.51599999999999,-0.0796999999999977,127.357399999999,-0.361398508187524,4.41518,20.6765568331937,3.93229147466788,0.532383700506567,1.68023030045351,0.124150929997305,0.550525145953779,1.79646809649785,0.86502474909717,0.08056,0.03402,1.35484,0.02519,10.6212828014269,28.6562905916206,1.444,3.783
466,1.78275903999999,16,3,0.262538470717954,-0.0143461990726163,-0.0457371378152857,0.0747152429865393,22.3234071066228,4,1.38009969934424,0.219416096821287,0.17714026517147,0.507450042517006,1.59360313261106,9.51003734043867,0.0602326625094481,0.17714026517147,6.82202043793471,0.475,0.44286,0.36842,0.075,1.00156,0.24501,0.470588235294117,0,6.62807748565446,1.089,4,2.606,1.33519999999999,87.5228999999999,-0.361343718722973,4.34559,21.282661944637,2.97890611823241,0.575410465781813,5.31174891870328,0.17714026517147,0.579705611698306,2.03142290249433,1.00003684807256,0.09694,0.04682,1.475,0.02515,10.4742003992237,22.405465242985,1.043,2.08
1327,0.82464561,17,4,0.650770842199423,-0.0591198932547114,0.120053917271839,-0.0242027887473863,32.1778170459932,2,1.84087397591805,0.201184463531091,-0.15181970164609,0.553101720471226,1.26333038037014,12.305067646332,-0.0477582742233715,-0.15181970164609,7.14124958490758,0.46548,0.44,0.30691,0.03571,1.00836,0.40601,0.408163265306122,5,5.2156107219911,-0.088,3,2.826,0.9081,111.0122,-0.33752944208853,5.36607,17.8186278434408,2.93771863200062,0.429084796996364,2.81535093654397,0.419630927579215,0.429084796996364,1.77971862978106,0.769702984588897,0.07014,0.01905,1.375,0.02371,11.3896891867216,20.3718430619441,1.45699999999999,3.41499999999999
848,0.952771209999996,15,2,0.227148267331273,-0.0588055440991834,0.00505727539341931,0.0152972560239553,28.6288789749113,5,2.08308457195243,0.528971760860787,0.183207908163265,0.477523148148148,1.64791136516334,12.9493227198286,0.066808901801461,-0.0310554846938775,6.84634379515507,0.47564,0.44857,0.36388,0.01923,0.94593,0.28709,0.488888888888888,4,12.5209308899194,0.74,11,1.99,0.976099999999998,105.9374,-0.360760726835116,3.75527,18.4849242005622,3.41423053717967,0.537546903403234,2.94713687912416,0.20878786165267,0.540683711080085,2.10047839506172,1.19359105988074,0.06925,0.03608,1.32692,0.02758,11.7532068141056,27.5804273243073,1.149,2.582
284,2.33631224999999,18,4,0.516547113543613,-0.140225347006722,0.168011798009548,-0.0582147792630724,44.5856094818902,2,2.35638937155208,0.479095797608774,0.269223935285253,0.464197530864197,1.69997432676822,10.0164602003514,-0.422468911960253,-1.62677934371675,11.8353319593778,0.48762,0.44433,0.3457,0.04286,0.89361,0.43971,0.441176470588235,1,12.1009358034967,1.089,6,3.721,1.52849999999999,149.9723,-0.361379117983509,6.75328,27.2315787940186,5.86699631978412,0.471542427299648,-1.62677934371675,0.269223935285253,0.507363283706949,2.13035698538674,1.19992448314369,0.05458,0.02739,1.17857,0.02485,20.4399360073727,35.2427375681918,2.177,2.823
1399,2.00902276,12,2,0.529526890284344,0.133845954847595,-0.0539134816256803,-0.122021364807836,46.8295622224866,1,1.89136193875829,0.522585730403683,0.0478258064554872,0.417659220934232,1.85791399383026,12.7913262214584,-0.0690759673231484,0.0478258064554872,8.43448555950681,0.49381,0.44286,0.31726,0.01667,0.9404,0.38918,0.490566037735849,6,3.98777495545869,0.104,5,2.22,1.4174,128.2994,-0.280632036853752,4.11708,21.927804297151,4.27606188605535,0.341624405704552,0.89174771823494,0.712791277853889,0.341624405704552,2.2022915247507,1.42218990594339,0.05603,0.0173,1.23333,0.02444,19.4098883715353,20.4019547602398,2.618,3.836
364,1.04244099999999,15,3,0.396868872637361,0.00650807612582616,-0.185709006011637,0.170709864673678,66.4435223382573,1,1.65425365028989,0.328532853217829,-0.598107993197278,0.594317772633745,1.00918505133534,13.7496848623708,0.00349537037037028,-0.598107993197278,4.41939279956993,0.501,0.4434,0.42021,0.10526,1.00135,0.37234,0.576923076923076,1,9.6261922689258,1.327,4,2.02299999999999,1.021,77.7687,-0.361283083972102,3.92228,8.73119446835661,0.675771791569853,0.590808846686822,5.57516014739229,-0.598107993197278,0.648728977702192,1.65001259763164,0.949478248089359,0.14719,0.05755,1.53947,0.03318,2.62857208737754,13.5366461417618,0.933,2.304
86,1.76730435999999,18,3,0.496608065031169,0.00125835139800978,0.125354004968627,-0.064192362077836,36.0433677091758,4,1.77265015287557,0.389111244621611,0.0187636047457824,0.475701639416208,1.70651055896872,13.4415419800996,-0.18704462977799,-0.207679576332625,11.5866252581783,0.47879,0.44505,0.3038,0.0303,0.99766,0.22739,0.492063492063492,3,8.78056401589082,0.546,6,2.016,1.32939999999999,138.1127,-0.360542419664311,4.26529,28.0305251159193,4.9825932322758,0.468950924618434,1.94241231176431,0.261190914290176,0.468950924618434,2.05861599269337,1.0861586769722,0.0575,0.01453,1.25758,0.01992,32.057005401112,33.6495440143104,2.372,3.068
1624,5.74608841,12,3,0.347389592766982,0.00255456657148285,0.0282722210984546,0.00218687401956442,28.6833874078993,4,2.05648973535353,0.224513414017739,-0.946110514298645,0.441187287414966,1.75860563348388,10.6834493627069,-0.209946184492315,-0.946110514298645,9.59097727146658,0.47692,0.44054,0.35484,0.01923,0.89678,0.4785,0.313725490196078,3,7.09879329341224,1.134,4,2.082,2.3971,110.539399999999,-0.360496734103258,3.78688,20.326445038374,4.80593750271319,0.489021836106105,2.49220479549844,0.313856804080816,0.701722739128094,2.07090702947845,1.23937783446712,0.05532,0.03599,1.19231,0.02833,16.6531710258928,27.4337032381304,1.499,2.03
