,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,ALogP,BCUTc-1l,BCUTc-1h,SCH-7,VCH-6,VC-5,SHBa,minHBa,hmax,ETA_Epsilon_1,ETA_Epsilon_2,ETA_dEpsilon_B,ETA_BetaP,ETA_BetaP_s,ETA_EtaP_B_RC,MDEC-23,MLFER_BH,MLFER_S,MLFER_E
966,0.53260804,0,2,0.157905353096092,-0.0378465632412078,0.00605839235958448,0.0126716803026666,23.5489380710818,1,2.22606535332623,0.986404837013492,1.58069302721088,0.0,0.0,10.5139726631393,-0.0669901502267574,-0.106820213424876,8.48910971657953,0.48485,0.44667,0.28125,0.0,0.2078,0.40421,0.314814814814814,2,5.02609772455282,0.693,10,4.211,-0.7298,-0.393036261755102,0.125025487312617,0.943023408324841,0.360803470102117,0.726857700179505,20.6201531399596,10.1061804768203,0.503402777777777,0.49136,0.7697,0.00683,0.63636,0.59091,0.03401,21.3210525827088,0.839,1.09399999999999,1.229
1340,9.34219225,22,1,0.412401936291114,0.137508596790003,-0.0927238268662515,-0.0562335976927416,51.2627871292251,1,1.58422384457617,0.219416096821287,-0.0357808432014774,0.45894701265097,1.94392307453631,12.3731195492685,0.0764550955381131,-1.7071232038301,4.93466362049737,0.50051,0.44359,0.27829,0.05357,1.05178,0.22738,0.65,8,4.51460533087786,-0.088,4,0.594999999999999,3.0565,-0.279272969477419,0.217981571913909,0.586084642990841,0.155584933730168,0.0896963410006888,14.6170572052569,-1.7071232038301,0.7236469433261,0.69964,0.87092,0.10899,1.53571,0.64286,0.02041,13.6325021106785,2.221,4.189,4.059
1296,1.41705216,16,6,0.813925582056599,0.122280008451673,-0.314067902730593,0.402463654340772,43.8545081555251,2,2.47004721718118,0.66986297940193,-0.491457885906874,0.551848415698889,1.27420879758902,13.0057092002421,0.0256633222119297,-5.75315779751203,6.52236064403706,0.46979,0.43913,0.26608,0.04688,1.14668,0.56234,0.31578947368421,7,8.08738517914915,1.26999999999999,4,1.361,-1.1904,-0.381003361153295,0.245270269156157,0.405466044210507,0.0679714696032097,0.124280525620997,64.7927590203372,2.6226383083376,1.51209246084172,0.63099,0.88958,0.06896,1.29688,0.63281,0.02564,20.3511394649137,2.42799999999999,4.112,2.95999999999999
1769,11.2325522499999,18,3,0.333195844657847,-0.012647964794611,0.0298620792347634,0.0106852114420756,34.6833874078993,5,2.7106457761818,0.850029933071307,-0.960117069470198,0.390563362919132,1.75636078801482,10.8546519209544,-0.216048792202066,-0.960117069470198,12.8036991967917,0.48125,0.44222,0.31818,0.01563,1.05129,0.62931,0.360655737704918,3,7.0424079091354,1.134,5,4.496,3.35149999999999,-0.360508205216748,0.283449787104666,0.518701331410919,0.107562666490537,0.432926367885481,32.255823124593,2.42914923994289,0.679967771693702,0.5541,0.78438,0.06274,1.26563,0.59375,0.03042,32.383729809402,1.244,2.364,2.771
1744,6.86492401,18,3,0.393314014070857,-0.0235896190872273,-0.00648905576602081,-0.0202475264515806,34.1854315469419,4,2.49932091077661,0.68336326640464,-0.810612156393856,0.442517912257495,1.46933689322439,13.5385342895673,-0.162982253086419,-0.810612156393856,10.7698875970912,0.47286,0.44286,0.31017,0.03333,1.05791,0.53999,0.407407407407407,3,5.77373257980831,1.134,5,2.787,2.6201,-0.360507754165039,0.259296931229582,0.553922142311783,0.107562666490537,0.336701323020543,45.5851990416841,2.26198063639035,0.653204873789445,0.59286,0.82714,0.07321,1.29167,0.60833,0.02947,30.2152735150826,1.151,2.378,2.524
1713,0.280899999999998,21,3,0.517055000580517,-0.100031447708179,0.119171035925891,-0.0239093416740752,38.4033480104522,4,2.01183153661501,0.312944064547525,0.119871332065014,0.489974529163517,1.61705503589528,10.0629955367082,-0.183501267701754,0.119871332065014,11.7224128763773,0.47714,0.44433,0.31737,0.04286,1.09101,0.29554,0.484375,3,10.1080651306872,1.089,6,3.076,0.529999999999998,-0.361387857663982,0.155007111419087,0.947473717687154,0.238658704589194,0.11187142900198,30.3480747445491,2.08921348423856,0.786058043587805,0.57344,0.8,0.0651,1.36429,0.63571,0.02073,34.675916332723,2.269,3.507,3.575
1280,2.146225,11,1,0.251639742098828,0.102608162765533,-0.118042856533917,0.0643523576847878,70.8802734678593,3,1.43823793625606,0.330858611927356,0.161579861111111,0.425063040648358,2.16038527756781,12.4715221904948,0.0850694444444444,-1.12105082619467,5.34532441151041,0.54,0.44815,0.37037,0.025,0.74964,0.1937,0.545454545454545,3,10.0113945345556,0.799,7,1.502,1.465,-0.274886927315291,0.234969628677859,0.867382162561155,0.383067052922196,0.173730938898271,18.127635742397,-1.12105082619467,0.768065843621399,0.6,0.795,0.06977,1.2875,0.6375,0.02689,15.9167422848096,1.217,2.227,2.53099999999999
1295,0.000571209999999884,17,5,0.90125068138666,0.0711628516478965,0.0243666671598392,-0.174993973637607,45.4400194212606,1,2.02645049026137,0.494402067282722,-0.4035727977408,0.517173594104936,1.41977991334542,12.7768133962649,-0.0273700834532364,-1.92361042856641,6.39328802639044,0.47353,0.44167,0.3354,0.04412,1.12808,0.41933,0.482142857142857,7,9.12956380695915,-0.179,5,1.08999999999999,-0.0238999999999975,-0.347123093676748,0.259181341972185,0.567295534243534,0.0839758940269718,0.120287233572397,53.4877984973535,-1.92361042856641,0.723257441387176,0.64464,0.86765,0.07659,1.38235,0.66176,0.02245,22.1387671586228,2.788,4.48899999999999,3.402
736,0.82937449,12,3,0.388154170354674,0.0862034790072887,-0.23921278778944,0.230336739999,29.5311010489022,1,1.58602982724741,0.344881807473168,-0.0198893182668433,0.605342721193415,1.29759595196103,10.0027439741328,0.150554020219198,-0.0198893182668433,3.00120300941325,0.47667,0.44286,0.40909,0.075,1.06274,0.3555,0.551724137931034,3,7.05866220684807,1.214,4,0.514999999999999,-0.9107,-0.36099312850359,0.242938274644737,0.472904987429245,0.0567836642086707,0.122702658481239,30.5353232741418,1.77118627697992,0.707782974300831,0.70575,0.88833,0.11158,1.5,0.675,0.03067,13.4691956111262,1.81,3.055,3.16099999999999
1302,0.92409769,15,5,0.717745178137784,-0.246089159418881,0.236646815993089,-0.145031489033876,27.5923057802576,0,1.50867955805778,0.495276628650198,-0.697305891492399,0.558953884794658,1.34470909968925,11.7951754220206,0.0763495606575961,-0.697305891492399,4.07012808162493,0.45507,0.44154,0.37261,0.02174,1.09447,0.33866,0.514285714285714,4,7.09685798302898,0.003,4,0.442999999999999,-0.9613,-0.31177120106179,0.317229989579416,0.417072092035095,0.0671838681867898,0.100208482894315,33.5735254945004,4.92654223360347,1.01051870748299,0.69524,0.90145,0.10091,1.46739,0.66304,0.02594,13.8345649289178,1.04,2.819,1.94299999999999
1334,5.67106596,20,2,0.53162962288085,0.131528509738135,-0.0534123402874293,0.072680044534073,34.6186564536804,1,1.49967285521329,0.219416096821287,-0.3075586307008,0.510786026213758,1.3543714411787,12.9719944052906,0.0553132873519777,-1.47819328942054,6.08237833709015,0.4744,0.44545,0.35132,0.0625,1.05191,0.18937,0.6,4,7.23269880076763,0.003,5,2.647,2.3814,-0.346504155294247,0.250558541646448,0.760877107987618,0.180240243957455,0.0679191431557276,25.546650208008,-1.47819328942054,0.717852418745275,0.70327,0.8881,0.12098,1.57292,0.67708,0.02222,13.1810106248296,1.769,3.31,3.40299999999999
1748,11.7005043599999,18,3,0.333590249124097,-0.0124975418983616,0.0301315285342771,0.0106372254273646,32.6833874078993,5,2.49932091077661,0.68336326640464,-0.960555467051453,0.421813362919132,1.74969412134816,10.8126264579915,-0.195640628936759,-0.960555467051453,11.4931225060759,0.48,0.44286,0.30556,0.01667,1.07228,0.53999,0.4,3,5.77373257980831,1.134,5,3.528,3.42059999999999,-0.360503202563244,0.283442338440358,0.553922142311783,0.107562666490537,0.336701323020543,32.1090992724124,2.41063072142437,0.685004237433318,0.56727,0.79,0.07127,1.31667,0.6,0.02947,30.2152735150826,1.226,2.403,2.78599999999999
895,0.753423999999996,21,3,0.527772014081061,-0.146017363783151,0.177025304180257,-0.098822920658182,52.8840706554745,2,1.84675333931973,0.247193874599065,0.334444374062299,0.457907186078002,1.76232921052898,10.0855063623763,-0.366579790509715,-1.58902655632686,12.8696547103827,0.49577,0.444,0.27455,0.05556,0.97722,0.22305,0.462686567164179,2,10.3185474963631,0.74,6,4.278,0.867999999999998,-0.360529889469611,0.18487975620336,0.834155560568706,0.316580383155305,0.148043463890685,28.0589265477573,-1.58902655632686,0.651368378098332,0.57541,0.81257,0.06331,1.27083,0.63194,0.01814,32.3690362142311,2.062,3.149,3.736
1168,0.326155209999999,0,3,0.504596910471702,0.060449683138515,-0.206892491808426,0.242660429599636,24.8111404463493,1,1.34988067876254,0.317509915038573,-0.454022108843536,0.0,0.0,11.967272297808,0.104279494205089,-1.46054663223314,2.81383605268959,0.48333,0.43333,0.375,0.0,0.68879,0.44561,0.161290322580645,4,6.33538302614857,0.003,1,1.347,0.571099999999999,-0.312067079782419,0.297947893604447,0.421986339595841,0.19026400551712,0.135805372029988,28.8455335359452,-1.46054663223314,0.662828325774754,0.60215,0.88542,0.03453,0.98438,0.60938,0.03323,3.51675915427596,1.604,1.744,1.169
806,0.664388009999999,9,1,0.518979210403704,0.0468802249725694,-0.14526465960198,0.113035720755798,33.5026061942645,5,3.18961271624788,0.803155023885494,-1.03994803476946,0.568144486961451,1.54188846371882,14.2161376842403,0.201364441609977,-4.71249078798185,9.90457966549351,0.45293,0.44444,0.33967,0.01923,0.90439,0.6314,0.363636363636363,3,11.7549250040238,0.197,10,4.66,0.815099999999999,-0.293785427540194,0.439980529746382,1.07421179728793,0.224970308964161,0.248464335272419,70.3441848544973,2.57457274344923,1.42386727607709,0.67327,0.93169,0.06339,1.10577,0.625,0.03752,19.4386740448665,0.585,1.633,1.61
1025,0.225435040000001,12,3,0.220922202848765,-0.0913155082784973,0.0316425296917191,0.00216450946295476,27.3234071066228,3,2.28313569360459,0.993939090785832,0.306112526284108,0.39579223356009,1.75297902494331,11.362096770807,0.0847222222222222,-1.18152852576215,7.58870906964454,0.48,0.44493,0.25,0.02,0.75794,0.42105,0.392156862745098,2,4.56616929330337,1.147,7,3.057,0.474800000000002,-0.389362560419417,0.116551503005026,0.561680506581041,0.133882334662231,0.46214796379073,32.1950466609665,9.83528927035597,0.717324263038548,0.54118,0.792,0.04594,1.09,0.59,0.0306,22.9597102299085,1.314,1.946,2.129
1661,9.95528704000001,18,2,0.488137167758902,-0.0439676996190121,0.112775620339638,-0.0750904486249585,36.9130066504436,5,2.05648973535353,0.224513414017739,0.158871855366229,0.473146043414889,1.61486872044501,13.1845274855015,-0.132321206355973,-2.38680282528323,12.7078799885252,0.47307,0.43913,0.29066,0.03125,1.06833,0.4785,0.327868852459016,1,8.52754052035416,0.634,3,5.62799999999999,3.1552,-0.360547330915965,0.239197911542222,0.297409508396028,0.0876305705105347,0.0932265361281857,43.9903536070413,2.05077289649224,1.09267769206356,0.57806,0.83006,0.06866,1.23438,0.59375,0.02302,35.8331550441245,1.32399999999999,2.141,2.191
32,1.08014448999999,18,3,0.425631615665786,-0.115654536202492,0.0836360968249649,-0.0020397181251859,40.1711207476258,2,1.84951579616553,0.358304985710176,0.279556074511466,0.434843106995884,1.70793011455168,9.97510184801539,-0.413696932476694,-1.58886527741531,9.63284670701205,0.48817,0.44588,0.32379,0.03226,0.93471,0.24422,0.508771929824561,2,10.3289766873167,1.255,6,2.423,1.03929999999999,-0.361379106583053,0.106351784701416,0.534654777281451,0.121278483438456,0.211322975283632,30.5743404596435,-1.58886527741531,0.825667149575879,0.57661,0.8086,0.06639,1.25,0.6371,0.02175,31.9753751409638,2.139,2.851,3.383
402,0.33977241,15,3,0.206399976078391,-0.0440347584523463,-0.0772481195138542,0.0270582663343619,19.6833874078993,2,1.09929235212085,0.275377537720025,0.122670015537079,0.530092592592592,1.49188586545729,9.76532549130763,0.212402210884353,0.122670015537079,4.19612628810783,0.46471,0.44468,0.37975,0.05882,0.97504,0.16002,0.576923076923076,0,6.63197570786509,1.089,4,1.756,0.5829,-0.385670921347323,0.120207308081118,0.572318370091761,0.0895972394434396,0.0679191064668876,24.2109857646762,5.11815854119425,0.663222789115646,0.66539,0.85882,0.12179,1.57353,0.63235,0.02459,14.6886349805642,1.049,2.077,2.21399999999999
1491,0.00635208999999964,18,6,0.766859081865486,-0.0742943408601809,0.243001889460452,-0.107811118177278,36.0067945145221,2,2.07254978907412,0.505123564048611,-0.0990391156462577,0.530158179012345,1.54489985403405,13.3531327947845,-0.00560535296533681,-0.493470332577476,7.47472737541601,0.46452,0.44253,0.40972,0.08065,1.17011,0.43697,0.407407407407407,2,15.2442418123853,1.089,4,1.51599999999999,-0.0796999999999977,-0.361398508187524,0.217176466245934,1.40865090337478,0.307033579658728,0.165892643487112,50.7112463135045,1.68023030045351,0.900649092970521,0.62222,0.86129,0.08056,1.35484,0.64516,0.02519,28.6562905916206,1.444,3.783,2.944
466,1.78275903999999,16,3,0.262538470717954,-0.0143461990726163,-0.0457371378152857,0.0747152429865393,22.3234071066228,4,1.38009969934424,0.219416096821287,0.17714026517147,0.507450042517006,1.59360313261106,9.51003734043867,0.0602326625094481,0.17714026517147,6.82202043793471,0.475,0.44286,0.36842,0.075,1.00156,0.24501,0.470588235294117,0,6.62807748565446,1.089,4,2.606,1.33519999999999,-0.361343718722973,0.120556604547197,0.455212795782137,0.0721687836487032,0.0688443844300064,24.3032922595882,5.31174891870328,0.622592772837632,0.60294,0.815,0.09694,1.475,0.6,0.02515,22.405465242985,1.043,2.08,2.63199999999999
1327,0.82464561,17,4,0.650770842199423,-0.0591198932547114,0.120053917271839,-0.0242027887473863,32.1778170459932,2,1.84087397591805,0.201184463531091,-0.15181970164609,0.553101720471226,1.26333038037014,12.305067646332,-0.0477582742233715,-0.15181970164609,7.14124958490758,0.46548,0.44,0.30691,0.03571,1.00836,0.40601,0.408163265306122,5,5.2156107219911,-0.088,3,2.826,0.9081,-0.33752944208853,0.205309682163812,0.331927305260453,0.0673406685753313,0.039270776702489,37.5808423672172,2.81535093654397,0.89766723356009,0.61565,0.85238,0.07014,1.375,0.625,0.02371,20.3718430619441,1.45699999999999,3.41499999999999,2.528
848,0.952771209999996,15,2,0.227148267331273,-0.0588055440991834,0.00505727539341931,0.0152972560239553,28.6288789749113,5,2.08308457195243,0.528971760860787,0.183207908163265,0.477523148148148,1.64791136516334,12.9493227198286,0.066808901801461,-0.0310554846938775,6.84634379515507,0.47564,0.44857,0.36388,0.01923,0.94593,0.28709,0.488888888888888,4,12.5209308899194,0.74,11,1.99,0.976099999999998,-0.360760726835116,0.213331491268916,1.15089804424243,0.239004559819002,0.227709909296926,25.5344964644425,2.94713687912416,0.594650455089443,0.59185,0.80513,0.06925,1.32692,0.61538,0.02758,27.5804273243073,1.149,2.582,2.895
284,2.33631224999999,18,4,0.516547113543613,-0.140225347006722,0.168011798009548,-0.0582147792630724,44.5856094818902,2,2.35638937155208,0.479095797608774,0.269223935285253,0.464197530864197,1.69997432676822,10.0164602003514,-0.422468911960253,-1.62677934371675,11.8353319593778,0.48762,0.44433,0.3457,0.04286,0.89361,0.43971,0.441176470588235,1,12.1009358034967,1.089,6,3.721,1.52849999999999,-0.361379117983509,0.117028287595452,0.652505907479209,0.185828205875246,0.332169058667055,33.5434355021594,-1.62677934371675,0.839556038464768,0.56078,0.80667,0.05458,1.17857,0.62143,0.02485,35.2427375681918,2.177,2.823,3.10299999999999
1399,2.00902276,12,2,0.529526890284344,0.133845954847595,-0.0539134816256803,-0.122021364807836,46.8295622224866,1,1.89136193875829,0.522585730403683,0.0478258064554872,0.417659220934232,1.85791399383026,12.7913262214584,-0.0690759673231484,0.0478258064554872,8.43448555950681,0.49381,0.44286,0.31726,0.01667,0.9404,0.38918,0.490566037735849,6,3.98777495545869,0.104,5,2.22,1.4174,-0.280632036853752,0.268795917251688,0.521655875352328,0.119530980414929,0.168101873530883,35.8846329180923,0.89174771823494,0.649477830004907,0.6035,0.83619,0.05603,1.23333,0.66667,0.02444,20.4019547602398,2.618,3.836,3.396
364,1.04244099999999,15,3,0.396868872637361,0.00650807612582616,-0.185709006011637,0.170709864673678,66.4435223382573,1,1.65425365028989,0.328532853217829,-0.598107993197278,0.594317772633745,1.00918505133534,13.7496848623708,0.00349537037037028,-0.598107993197278,4.41939279956993,0.501,0.4434,0.42021,0.10526,1.00135,0.37234,0.576923076923076,1,9.6261922689258,1.327,4,2.02299999999999,1.021,-0.361283083972102,0.183514426030235,0.681169140591934,0.0808875246963179,0.0999645897792387,38.0453272366045,5.57516014739229,0.726851851851851,0.74158,0.90426,0.14719,1.53947,0.64474,0.03318,13.5366461417618,0.933,2.304,2.569
86,1.76730435999999,18,3,0.496608065031169,0.00125835139800978,0.125354004968627,-0.064192362077836,36.0433677091758,4,1.77265015287557,0.389111244621611,0.0187636047457824,0.475701639416208,1.70651055896872,13.4415419800996,-0.18704462977799,-0.207679576332625,11.5866252581783,0.47879,0.44505,0.3038,0.0303,0.99766,0.22739,0.492063492063492,3,8.78056401589082,0.546,6,2.016,1.32939999999999,-0.360542419664311,0.234597037526631,0.536287500563092,0.195240856671596,0.130841353358218,33.8030988908214,1.94241231176431,0.865858213655832,0.55873,0.79394,0.0575,1.25758,0.63636,0.01992,33.6495440143104,2.372,3.068,2.88699999999999
1624,5.74608841,12,3,0.347389592766982,0.00255456657148285,0.0282722210984546,0.00218687401956442,28.6833874078993,4,2.05648973535353,0.224513414017739,-0.946110514298645,0.441187287414966,1.75860563348388,10.6834493627069,-0.209946184492315,-0.946110514298645,9.59097727146658,0.47692,0.44054,0.35484,0.01923,0.89678,0.4785,0.313725490196078,3,7.09879329341224,1.134,4,2.082,2.3971,-0.360496734103258,0.28342371051054,0.41240184692645,0.0841089002124073,0.106446026048478,31.7727240710846,2.49220479549844,0.715119401927437,0.55686,0.80385,0.05532,1.19231,0.59615,0.02833,27.4337032381304,1.499,2.03,2.019
1424,19.4057870399999,18,1,0.266505904709101,-0.0723791247313693,0.137074965092037,-0.0552579094840218,37.8473992446662,4,1.21180949130484,0.271486185886007,0.93528124212648,0.433751444501527,2.07466311659854,5.97821428050865,-0.174181348178236,0.721819591179025,13.5001476240113,0.49819,0.43976,0.23533,0.01724,0.94159,0.19016,0.350877192982456,1,6.53404707780935,0.003,3,5.432,4.4052,-0.344224177477188,0.0894296225638711,0.224889217729105,0.0919278076877361,0.124346395137435,9.10447047197379,0.751964643833945,0.631331204491361,0.53601,0.76388,0.0613,1.27586,0.58621,0.01545,27.6570377772275,1.103,2.023,2.329
1445,0.122010489999999,10,3,0.296617652365323,0.0444877719935848,-0.0134948146142057,-0.0501494584565009,22.3234071066228,2,1.07690338110027,0.337673112362228,-0.138386243386243,0.525695782942806,1.63399822409833,12.2113973922902,-0.109236111111111,-0.138386243386243,6.4040606803747,0.475,0.44286,0.31579,0.05,0.78235,0.16002,0.473684210526315,1,6.23897999180165,0.546,4,3.056,0.349299999999998,-0.359834459050161,0.269693192579185,0.349871934272101,0.150174595048434,0.0805338397980602,27.6214904416771,5.57208333333333,0.603795705782312,0.57105,0.815,0.05647,1.225,0.6,0.0209,19.2567477049211,0.809,1.735,1.806
586,6.66465856,21,0,0.0349183255775446,-0.00329104394608514,0.00104476308858989,0.000366822429859848,21.3599803012764,4,0.883276638087019,0.282360161368812,1.17611678004535,0.455102040816326,2.04994520030234,3.57895408163265,0.265625,1.17611678004535,10.6379646882086,0.49524,0.44737,0.28846,0.0,1.00847,-0.01862,0.583333333333333,1,8.48099732441883,0.374,5,4.346,2.5816,-0.257149346526091,0.116644645766956,0.625529607610643,0.159262199512087,0.0961671959121757,3.57895408163265,3.57895408163265,0.477777777777777,0.54444,0.71905,0.0873,1.59524,0.59524,0.01549,25.7709741323823,0.655,1.924,2.96999999999999
